date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-10-25,10,8,0.0,4.1,2,57,02:56 PM,12:29 AM,06:27 AM,05:13 PM,5,8,10,8,17,98,72,13.6,1021,10,6,29,14,baltimore
2020-10-26,18,6,0.0,4.1,4,64,03:25 PM,01:31 AM,06:28 AM,05:12 PM,12,13,14,13,7,90,85,2.6,1021,18,6,158,5,baltimore
2020-10-27,18,16,0.0,4.1,4,70,03:50 PM,02:30 AM,06:29 AM,05:11 PM,12,17,17,17,9,75,75,0.0,1022,18,10,184,7,baltimore
2020-10-28,19,14,0.0,5.6,4,77,04:14 PM,03:29 AM,06:30 AM,05:09 PM,11,17,16,17,7,81,70,0.2,1020,19,9,164,6,baltimore
2020-10-29,15,5,0.0,4.0,3,84,04:37 PM,04:27 AM,06:31 AM,05:08 PM,12,12,13,12,23,99,86,73.3,1008,15,6,44,18,baltimore
2020-10-30,11,9,0.0,4.0,3,91,05:01 PM,05:25 AM,06:32 AM,05:07 PM,5,8,10,8,20,80,73,1.2,1014,11,9,146,17,baltimore
2020-10-31,12,5,0.0,8.7,3,97,05:27 PM,06:23 AM,06:34 AM,05:06 PM,-2,6,8,6,13,1,49,0.0,1030,12,10,70,11,baltimore
2020-11-01,15,8,0.0,8.7,3,96,05:55 PM,07:22 AM,06:35 AM,05:05 PM,5,10,12,10,29,40,68,1.0,1018,15,10,213,21,baltimore
2020-11-02,9,3,0.0,8.7,3,89,06:26 PM,08:21 AM,06:36 AM,05:04 PM,-4,1,6,1,40,11,49,0.0,1013,9,10,290,32,baltimore
2020-11-03,12,6,0.0,8.7,3,82,07:04 PM,09:21 AM,06:37 AM,05:02 PM,-1,6,9,6,28,7,49,0.0,1020,12,10,295,21,baltimore
2020-11-04,15,10,0.0,8.7,4,75,07:48 PM,10:19 AM,06:38 AM,05:01 PM,6,12,12,12,12,1,66,0.0,1030,15,10,205,9,baltimore
2020-11-05,18,11,0.0,8.7,3,69,08:39 PM,11:15 AM,06:39 AM,05:00 PM,6,13,14,13,16,34,61,0.0,1029,18,10,200,11,baltimore
2020-11-06,23,13,0.0,8.7,5,62,09:37 PM,12:06 PM,06:40 AM,04:59 PM,11,17,18,17,8,26,67,0.0,1027,23,10,226,5,baltimore
2020-11-07,23,16,0.0,8.7,5,55,10:40 PM,12:51 PM,06:41 AM,04:58 PM,11,19,19,19,6,0,61,0.0,1027,23,10,238,5,baltimore
2020-11-08,24,16,0.0,8.7,6,48,11:48 PM,01:31 PM,06:43 AM,04:57 PM,12,20,20,20,4,0,63,0.0,1028,24,10,207,3,baltimore
2020-11-09,21,16,0.0,8.7,5,42,No moonrise,02:07 PM,06:44 AM,04:56 PM,14,19,19,19,7,0,73,0.0,1027,21,10,161,6,baltimore
2020-11-10,21,16,0.0,5.4,4,35,12:57 AM,02:39 PM,06:45 AM,04:55 PM,14,18,18,18,15,38,76,0.1,1022,21,10,185,10,baltimore
2020-11-11,20,18,0.0,3.8,4,28,02:09 AM,03:09 PM,06:46 AM,04:55 PM,17,18,18,18,23,84,91,9.7,1017,20,9,186,14,baltimore
2020-11-12,19,12,0.0,3.8,4,21,03:22 AM,03:40 PM,06:47 AM,04:54 PM,13,15,15,15,16,97,84,37.5,1014,19,6,210,12,baltimore
2020-11-13,16,6,0.0,5.4,3,14,04:36 AM,04:11 PM,06:48 AM,04:53 PM,7,12,13,12,14,58,67,0.4,1017,16,8,224,11,baltimore
2020-11-14,11,7,0.0,8.7,3,8,05:53 AM,04:46 PM,06:49 AM,04:52 PM,-0,8,9,8,16,11,52,0.0,1023,11,10,268,12,baltimore
2020-11-15,16,9,0.0,3.8,3,1,07:11 AM,05:26 PM,06:51 AM,04:51 PM,4,10,12,10,34,55,61,2.1,1015,16,10,193,23,baltimore
2020-11-16,12,8,0.0,8.7,4,6,08:28 AM,06:12 PM,06:52 AM,04:51 PM,-3,7,10,7,35,0,41,0.0,1015,12,10,274,26,baltimore
2020-11-17,9,5,0.0,5.4,2,13,09:40 AM,07:07 PM,06:53 AM,04:50 PM,-2,5,8,5,28,51,49,0.8,1018,9,10,281,21,baltimore
2020-11-18,7,2,0.0,8.7,2,19,10:44 AM,08:08 PM,06:54 AM,04:49 PM,-5,-0,4,-0,24,6,52,0.0,1031,7,10,316,19,baltimore
2020-11-19,10,1,0.0,7.0,2,26,11:38 AM,09:12 PM,06:55 AM,04:48 PM,-3,4,7,4,18,22,50,0.0,1033,10,10,223,14,baltimore
2020-11-20,15,7,0.0,8.7,4,33,12:21 PM,10:17 PM,06:56 AM,04:48 PM,3,9,10,9,17,6,58,0.0,1029,15,10,217,13,baltimore
2020-11-21,16,12,0.0,7.0,3,40,12:58 PM,11:21 PM,06:57 AM,04:47 PM,8,13,13,13,7,65,72,0.0,1028,16,10,247,4,baltimore
2020-11-22,12,9,0.0,3.7,3,46,01:28 PM,No moonset,06:58 AM,04:47 PM,7,10,11,10,19,94,76,0.8,1026,12,9,98,14,baltimore
2020-11-23,12,8,0.0,8.7,4,53,01:55 PM,12:22 AM,06:59 AM,04:46 PM,4,8,11,8,30,31,64,0.6,1019,12,9,277,22,baltimore
2020-11-24,9,5,0.0,8.7,3,60,02:19 PM,01:22 AM,07:01 AM,04:46 PM,-2,4,7,4,17,10,54,0.0,1028,9,10,254,13,baltimore
2020-11-25,12,7,0.0,8.7,2,67,02:42 PM,02:20 AM,07:02 AM,04:45 PM,2,6,9,6,21,26,61,0.0,1026,12,10,183,15,baltimore
2020-11-26,18,9,0.0,5.3,4,74,03:06 PM,03:18 AM,07:03 AM,04:45 PM,11,13,14,13,25,67,82,25.2,1018,18,8,228,15,baltimore
2020-11-27,15,8,0.0,5.3,3,80,03:30 PM,04:15 AM,07:04 AM,04:45 PM,8,12,13,12,8,25,70,0.0,1019,15,10,296,6,baltimore
2020-11-28,13,9,0.0,8.7,4,87,03:57 PM,05:14 AM,07:05 AM,04:44 PM,4,10,11,10,15,45,60,0.0,1017,13,10,303,11,baltimore
2020-11-29,13,8,0.0,8.7,4,94,04:28 PM,06:13 AM,07:06 AM,04:44 PM,2,9,11,9,13,6,55,0.0,1021,13,10,227,10,baltimore
2020-11-30,15,10,0.0,3.5,3,100,05:04 PM,07:14 AM,07:07 AM,04:44 PM,10,10,12,10,28,75,87,34.7,1005,15,8,174,18,baltimore
2020-12-01,8,5,0.0,5.2,2,93,05:46 PM,08:13 AM,07:08 AM,04:43 PM,-0,4,7,4,24,62,59,1.0,1004,8,9,261,18,baltimore
2020-12-02,6,3,0.0,8.7,2,86,06:34 PM,09:11 AM,07:09 AM,04:43 PM,-5,-0,4,-0,30,23,52,0.0,1017,6,10,273,23,baltimore
2020-12-03,9,3,0.0,8.7,2,79,07:31 PM,10:04 AM,07:10 AM,04:43 PM,-4,3,6,3,16,20,51,0.0,1025,9,10,252,12,baltimore
2020-12-04,8,4,0.0,3.5,2,72,08:32 PM,10:51 AM,07:11 AM,04:43 PM,1,5,7,5,14,72,66,1.9,1020,8,7,213,10,baltimore
2020-12-05,10,4,0.0,3.5,2,65,09:38 PM,11:32 AM,07:12 AM,04:43 PM,4,4,8,4,31,76,80,57.8,1007,10,8,261,24,baltimore
2020-12-06,6,2,0.0,8.7,2,59,10:45 PM,12:08 PM,07:12 AM,04:43 PM,-4,-1,3,-1,25,4,58,0.0,1014,6,10,309,20,baltimore
2020-12-07,5,1,0.0,8.7,2,52,11:54 PM,12:40 PM,07:13 AM,04:43 PM,-6,-1,3,-1,18,31,55,0.0,1012,5,10,324,14,baltimore
2020-12-08,6,0,0.0,8.7,2,45,No moonrise,01:10 PM,07:14 AM,04:43 PM,-6,-2,2,-2,29,6,55,0.0,1012,6,10,319,22,baltimore
2020-12-09,7,2,0.0,3.5,1,38,01:04 AM,01:39 PM,07:15 AM,04:43 PM,-2,0,4,0,21,58,63,0.2,1012,7,10,263,15,baltimore
2020-12-10,11,4,0.0,8.7,3,32,02:14 AM,02:08 PM,07:16 AM,04:43 PM,1,5,7,5,17,7,66,0.0,1019,11,10,297,12,baltimore
2020-12-11,12,5,0.0,8.7,3,25,03:28 AM,02:40 PM,07:17 AM,04:43 PM,4,6,8,6,14,9,76,0.0,1022,12,10,197,10,baltimore
2020-12-12,15,8,0.0,7.0,3,18,04:43 AM,03:16 PM,07:17 AM,04:43 PM,8,10,11,10,19,60,83,0.1,1017,15,6,192,11,baltimore
2020-12-13,13,10,0.0,8.7,4,11,05:59 AM,03:59 PM,07:18 AM,04:44 PM,6,10,11,10,23,17,70,0.0,1016,13,10,259,14,baltimore
2020-12-14,6,-2,0.0,3.5,1,5,07:14 AM,04:49 PM,07:19 AM,04:44 PM,2,2,5,2,23,67,78,55.3,1013,6,7,148,17,baltimore
2020-12-15,3,1,0.0,7.0,1,2,08:23 AM,05:47 PM,07:20 AM,04:44 PM,-7,-2,2,-2,20,36,52,0.0,1026,3,10,239,15,baltimore
2020-12-16,2,-3,0.0,3.5,1,9,09:24 AM,06:51 PM,07:20 AM,04:45 PM,-3,-3,2,-3,27,78,74,27.4,1023,2,9,73,20,baltimore
2020-12-17,0,-3,0.1,3.5,1,16,10:13 AM,07:58 PM,07:21 AM,04:45 PM,-1,-4,-0,-4,19,100,96,41.9,1018,0,5,17,14,baltimore
2020-12-18,2,-1,0.0,7.0,1,23,10:54 AM,09:05 PM,07:22 AM,04:45 PM,-3,-3,-0,-3,12,68,83,0.0,1026,2,10,230,9,baltimore
2020-12-19,2,-6,0.0,7.0,1,29,11:28 AM,10:09 PM,07:22 AM,04:46 PM,-5,-4,-2,-4,9,32,79,0.0,1029,2,10,253,6,baltimore
2020-12-20,3,-4,0.0,3.5,1,36,11:57 AM,11:11 PM,07:23 AM,04:46 PM,0,-1,1,-1,16,83,89,3.5,1021,3,7,193,10,baltimore
2020-12-21,6,1,0.0,8.7,1,43,12:22 PM,No moonset,07:23 AM,04:47 PM,2,3,3,3,6,53,88,0.4,1011,6,6,226,4,baltimore
2020-12-22,7,4,0.0,8.7,3,50,12:46 PM,12:10 AM,07:24 AM,04:47 PM,0,1,5,1,30,38,70,0.6,1012,7,9,289,21,baltimore
2020-12-23,6,3,0.0,8.7,2,56,01:09 PM,01:08 AM,07:24 AM,04:48 PM,-1,2,4,2,18,15,70,0.0,1027,6,10,226,13,baltimore
2020-12-24,14,5,0.0,3.5,3,63,01:33 PM,02:06 AM,07:24 AM,04:48 PM,8,7,10,7,50,94,85,11.3,1013,14,8,163,27,baltimore
2020-12-25,4,-2,3.0,5.2,1,70,01:59 PM,03:04 AM,07:25 AM,04:49 PM,-2,-2,3,-2,33,65,66,17.4,1003,4,8,267,25,baltimore
2020-12-26,-0,-4,0.0,8.7,2,77,02:28 PM,04:03 AM,07:25 AM,04:50 PM,-11,-8,-2,-8,21,37,50,0.0,1015,-0,10,272,18,baltimore
2020-12-27,4,-7,0.0,8.7,1,84,03:02 PM,05:03 AM,07:26 AM,04:50 PM,-4,-1,1,-1,13,31,64,0.0,1022,4,10,210,9,baltimore
2020-12-28,8,2,0.0,8.7,2,90,03:42 PM,06:04 AM,07:26 AM,04:51 PM,-1,2,5,2,21,41,68,0.0,1022,8,10,223,13,baltimore
2020-12-29,3,-1,0.0,8.7,2,97,04:28 PM,07:03 AM,07:26 AM,04:52 PM,-5,-2,2,-2,23,14,60,0.0,1031,3,10,319,17,baltimore
2020-12-30,5,-3,0.0,7.0,1,96,05:24 PM,07:58 AM,07:26 AM,04:53 PM,-6,-1,2,-1,16,27,55,0.0,1030,5,10,138,12,baltimore
2020-12-31,8,2,0.0,3.5,2,89,06:24 PM,08:48 AM,07:26 AM,04:53 PM,3,3,6,3,24,85,77,3.5,1022,8,10,230,16,baltimore
2021-01-01,2,-3,0.0,3.5,1,83,07:30 PM,09:33 AM,07:27 AM,04:54 PM,-1,-1,2,-1,15,76,79,17.6,1029,2,9,61,11,baltimore
2021-01-02,13,-0,0.0,7.0,3,76,08:38 PM,10:10 AM,07:27 AM,04:55 PM,6,7,9,7,24,64,81,3.9,1015,13,10,242,15,baltimore
2021-01-03,5,1,0.0,3.5,1,69,09:46 PM,10:43 AM,07:27 AM,04:56 PM,3,2,5,2,16,81,86,22.6,1015,5,8,140,12,baltimore
2021-01-04,7,3,0.0,7.0,2,62,10:55 PM,11:14 AM,07:27 AM,04:57 PM,1,2,5,2,17,58,76,0.0,1015,7,10,324,12,baltimore
2021-01-05,5,2,0.0,3.5,1,56,No moonrise,11:42 AM,07:27 AM,04:58 PM,0,1,4,1,12,76,77,0.2,1014,5,10,326,10,baltimore
2021-01-06,5,2,0.0,8.7,1,49,12:04 AM,12:10 PM,07:27 AM,04:59 PM,-2,-1,3,-1,23,37,69,0.0,1019,5,10,329,17,baltimore
2021-01-07,6,1,0.0,8.7,2,42,01:14 AM,12:40 PM,07:27 AM,05:00 PM,-3,-1,3,-1,22,10,66,0.0,1022,6,10,326,17,baltimore
2021-01-08,4,0,0.0,8.7,1,35,02:25 AM,01:13 PM,07:27 AM,05:01 PM,-5,-0,2,-0,11,38,61,0.4,1018,4,9,140,9,baltimore
2021-01-09,4,-1,0.0,8.7,2,28,03:39 AM,01:51 PM,07:26 AM,05:02 PM,-8,-3,2,-3,26,19,50,0.0,1014,4,10,343,20,baltimore
2021-01-10,6,1,0.0,8.7,2,22,04:52 AM,02:36 PM,07:26 AM,05:03 PM,-4,-0,3,-0,18,10,59,0.0,1023,6,10,333,13,baltimore
2021-01-11,6,2,0.0,3.7,1,15,06:02 AM,03:29 PM,07:26 AM,05:04 PM,-3,2,3,2,7,67,64,0.0,1027,6,10,252,5,baltimore
2021-01-12,7,3,0.0,8.7,3,8,07:07 AM,04:30 PM,07:26 AM,05:05 PM,-2,2,5,2,15,5,63,0.0,1022,7,10,273,11,baltimore
2021-01-13,9,4,0.0,8.7,3,1,08:01 AM,05:37 PM,07:25 AM,05:06 PM,-2,4,6,4,12,6,58,0.0,1018,9,10,241,9,baltimore
2021-01-14,10,4,0.0,5.4,2,5,08:47 AM,06:44 PM,07:25 AM,05:07 PM,-1,5,6,5,8,31,60,0.1,1011,10,10,247,6,baltimore
2021-01-15,7,4,0.0,3.7,2,12,09:24 AM,07:51 PM,07:25 AM,05:08 PM,1,2,5,2,16,82,78,1.3,1007,7,10,152,11,baltimore
2021-01-16,7,3,0.0,7.0,1,19,09:56 AM,08:55 PM,07:24 AM,05:09 PM,-1,1,5,1,20,64,66,11.2,1001,7,9,261,15,baltimore
2021-01-17,7,2,0.0,8.7,2,26,10:22 AM,09:57 PM,07:24 AM,05:10 PM,-3,1,4,1,24,27,58,0.0,1006,7,10,267,18,baltimore
2021-01-18,5,2,0.0,8.7,2,33,10:47 AM,10:56 PM,07:23 AM,05:11 PM,-4,0,4,0,20,35,56,0.0,1009,5,10,274,16,baltimore
2021-01-19,7,1,0.0,8.7,1,39,11:11 AM,11:55 PM,07:23 AM,05:13 PM,-5,-0,3,-0,20,32,55,0.0,1019,7,10,264,15,baltimore
2021-01-20,3,1,0.0,7.0,1,46,11:35 AM,No moonset,07:22 AM,05:14 PM,-7,-2,2,-2,23,25,50,0.0,1019,3,10,286,18,baltimore
2021-01-21,7,0,0.0,8.7,2,53,12:00 PM,12:53 AM,07:22 AM,05:15 PM,-5,0,3,0,15,20,56,0.0,1011,7,10,244,11,baltimore
2021-01-22,5,2,0.0,8.7,2,60,12:27 PM,01:52 AM,07:21 AM,05:16 PM,-4,-0,4,-0,23,8,57,0.0,1010,5,10,282,17,baltimore
2021-01-23,-0,-3,0.0,8.7,2,66,12:59 PM,02:51 AM,07:21 AM,05:17 PM,-12,-8,-2,-8,28,5,46,0.0,1021,-0,10,312,23,baltimore
2021-01-24,3,-3,0.0,8.7,1,73,01:36 PM,03:51 AM,07:20 AM,05:18 PM,-11,-4,-0,-4,14,37,47,0.1,1024,3,10,277,11,baltimore
2021-01-25,3,1,0.0,5.4,1,80,02:19 PM,04:50 AM,07:19 AM,05:19 PM,-6,-1,2,-1,9,85,56,1.9,1019,3,10,88,7,baltimore
2021-01-26,4,1,0.0,3.8,1,87,03:12 PM,05:48 AM,07:18 AM,05:21 PM,1,-1,2,-1,15,100,90,7.4,1014,4,3,95,11,baltimore
2021-01-27,8,-0,0.0,5.4,2,93,04:11 PM,06:40 AM,07:18 AM,05:22 PM,2,2,5,2,17,83,82,0.1,1014,8,6,308,11,baltimore
2021-01-28,-0,-3,0.0,7.1,1,100,05:17 PM,07:28 AM,07:17 AM,05:23 PM,-10,-8,-1,-8,32,42,53,0.0,1021,-0,10,335,26,baltimore
2021-01-29,-1,-5,0.0,7.1,1,93,06:25 PM,08:08 AM,07:16 AM,05:24 PM,-13,-10,-3,-10,30,30,46,0.0,1026,-1,10,320,24,baltimore
2021-01-30,1,-5,0.0,8.7,2,86,07:36 PM,08:44 AM,07:15 AM,05:25 PM,-11,-6,-2,-6,16,22,50,0.0,1027,1,10,271,13,baltimore
2021-01-31,0,-2,5.4,3.8,1,79,08:46 PM,09:16 AM,07:14 AM,05:27 PM,-4,-5,-1,-5,20,90,79,18.1,1023,0,5,106,15,baltimore
2021-02-01,3,-3,2.0,3.8,1,73,09:56 PM,09:45 AM,07:13 AM,05:28 PM,1,-4,1,-4,41,100,96,31.5,1007,3,5,34,27,baltimore
2021-02-02,1,-4,0.0,3.8,1,66,11:06 PM,10:13 AM,07:12 AM,05:29 PM,-3,-7,-1,-7,37,95,87,1.2,1003,1,9,333,27,baltimore
2021-02-03,1,-2,0.0,5.4,1,59,No moonrise,10:42 AM,07:11 AM,05:30 PM,-3,-7,-1,-7,36,48,83,0.1,1006,1,10,319,23,baltimore
2021-02-04,2,-3,0.0,8.7,2,52,12:16 AM,11:14 AM,07:10 AM,05:31 PM,-4,-4,-0,-4,19,13,79,0.0,1014,2,10,277,13,baltimore
2021-02-05,8,1,0.0,3.8,2,46,01:29 AM,11:49 AM,07:09 AM,05:32 PM,-0,0,4,0,24,71,76,7.5,1007,8,9,226,16,baltimore
2021-02-06,6,1,0.0,7.1,1,39,02:40 AM,12:31 PM,07:08 AM,05:34 PM,-5,-0,3,-0,20,39,55,0.0,1016,6,10,256,15,baltimore
2021-02-07,2,-1,12.1,3.9,1,32,03:50 AM,01:20 PM,07:07 AM,05:35 PM,-1,-2,1,-2,18,79,87,16.6,1016,2,6,180,13,baltimore
2021-02-08,1,-5,0.0,8.7,2,25,04:55 AM,02:16 PM,07:06 AM,05:36 PM,-12,-6,-2,-6,13,27,50,0.0,1028,1,10,221,11,baltimore
2021-02-09,8,-1,0.0,5.5,1,18,05:52 AM,03:20 PM,07:05 AM,05:37 PM,-1,-0,3,-0,19,76,75,0.0,1025,8,10,223,13,baltimore
2021-02-10,1,-2,0.5,7.1,1,12,06:40 AM,04:26 PM,07:04 AM,05:38 PM,-8,-4,-0,-4,17,57,57,0.6,1028,1,10,176,13,baltimore
2021-02-11,-0,-2,13.5,3.9,1,5,07:20 AM,05:34 PM,07:03 AM,05:39 PM,-3,-6,-1,-6,17,94,91,15.9,1026,-0,4,44,13,baltimore
2021-02-12,-2,-5,1.9,3.9,1,2,07:54 AM,06:39 PM,07:02 AM,05:41 PM,-5,-7,-3,-7,15,82,85,2.4,1027,-2,6,41,11,baltimore
2021-02-13,-1,-4,0.0,3.9,1,9,08:22 AM,07:42 PM,07:00 AM,05:42 PM,-6,-7,-3,-7,14,87,80,0.0,1027,-1,10,41,10,baltimore
2021-02-14,1,-5,0.0,4.1,1,15,08:48 AM,08:43 PM,06:59 AM,05:43 PM,-1,-3,-0,-3,11,100,96,6.3,1023,1,5,13,8,baltimore
2021-02-15,3,-2,0.0,4.1,1,22,09:12 AM,09:43 PM,06:58 AM,05:44 PM,1,-1,2,-1,11,100,97,1.2,1019,3,2,93,7,baltimore
2021-02-16,7,-2,0.0,7.2,2,29,09:36 AM,10:41 PM,06:57 AM,05:45 PM,0,-0,4,-0,28,60,80,24.7,1008,7,8,232,18,baltimore
2021-02-17,0,-4,0.0,8.7,2,36,10:00 AM,11:40 PM,06:55 AM,05:46 PM,-12,-7,-2,-7,20,34,48,0.0,1027,0,10,276,16,baltimore
2021-02-18,-1,-3,17.3,4.1,1,42,10:26 AM,No moonset,06:54 AM,05:47 PM,-5,-6,-2,-6,18,93,81,37.3,1026,-1,5,60,13,baltimore
2021-02-19,1,-4,0.0,4.1,1,49,10:56 AM,12:38 AM,06:53 AM,05:48 PM,-1,-4,-0,-4,18,79,96,7.7,1018,1,6,226,12,baltimore
2021-02-20,-2,-5,0.0,8.7,1,56,11:30 AM,01:38 AM,06:51 AM,05:50 PM,-8,-10,-4,-10,31,16,72,0.0,1025,-2,10,305,22,baltimore
2021-02-21,2,-6,0.0,8.7,1,63,12:10 PM,02:37 AM,06:50 AM,05:51 PM,-8,-6,-2,-6,16,16,67,0.0,1034,2,10,270,11,baltimore
2021-02-22,4,-6,0.0,4.1,1,70,12:58 PM,03:35 AM,06:49 AM,05:52 PM,-2,-4,1,-4,28,77,82,7.7,1020,4,8,204,17,baltimore
2021-02-23,7,0,0.1,4.1,1,76,01:54 PM,04:29 AM,06:47 AM,05:53 PM,-1,-1,3,-1,24,39,78,0.2,1010,7,10,264,15,baltimore
2021-02-24,13,2,0.0,8.7,2,83,02:57 PM,05:19 AM,06:46 AM,05:54 PM,1,4,6,4,25,19,71,0.1,1016,13,10,235,16,baltimore
2021-02-25,8,2,0.0,5.7,2,90,04:05 PM,06:02 AM,06:44 AM,05:55 PM,-2,3,6,3,19,56,59,0.4,1021,8,10,290,13,baltimore
2021-02-26,7,2,0.0,8.7,2,97,05:16 PM,06:40 AM,06:43 AM,05:56 PM,-4,3,5,3,10,36,53,0.0,1030,7,10,214,8,baltimore
2021-02-27,11,4,0.0,4.2,2,97,06:28 PM,07:14 AM,06:42 AM,05:57 PM,5,5,7,5,18,85,89,4.0,1022,11,7,190,11,baltimore
2021-02-28,9,7,0.0,4.2,2,90,07:41 PM,07:45 AM,06:40 AM,05:58 PM,8,7,9,7,15,81,97,40.4,1018,9,6,135,8,baltimore
2021-03-01,10,1,0.0,4.2,2,83,08:53 PM,08:14 AM,06:39 AM,05:59 PM,5,5,7,5,23,88,81,39.2,1011,10,7,252,15,baltimore
2021-03-02,7,-2,0.0,11.6,2,76,10:06 PM,08:44 AM,06:37 AM,06:00 PM,-11,-2,2,-2,22,4,37,0.0,1023,7,10,286,17,baltimore
2021-03-03,11,0,0.0,11.6,3,69,11:20 PM,09:15 AM,06:36 AM,06:01 PM,-4,4,6,4,17,3,49,0.0,1016,11,10,252,12,baltimore
2021-03-04,8,4,0.0,11.6,3,63,No moonrise,09:50 AM,06:34 AM,06:02 PM,-3,2,6,2,27,16,56,0.0,1015,8,10,317,20,baltimore
2021-03-05,5,-2,0.0,11.6,2,56,12:32 AM,10:29 AM,06:33 AM,06:03 PM,-12,-4,1,-4,28,5,39,0.0,1018,5,10,311,22,baltimore
2021-03-06,6,-0,0.0,11.6,2,49,01:44 AM,11:16 AM,06:31 AM,06:04 PM,-8,-2,2,-2,26,7,46,0.0,1020,6,10,303,20,baltimore
2021-03-07,5,-1,0.0,11.6,2,42,02:49 AM,12:10 PM,06:30 AM,06:05 PM,-11,-2,2,-2,17,0,40,0.0,1027,5,10,329,14,baltimore
2021-03-08,8,-1,0.0,11.6,2,36,03:48 AM,01:10 PM,06:28 AM,06:06 PM,-9,0,3,0,12,10,44,0.0,1032,8,10,219,9,baltimore
2021-03-09,16,6,0.0,10.2,3,29,04:37 AM,02:15 PM,06:26 AM,06:08 PM,2,8,10,8,19,49,60,0.0,1030,16,10,224,11,baltimore
2021-03-10,15,7,0.0,11.6,3,22,05:19 AM,03:21 PM,06:25 AM,06:09 PM,5,9,10,9,15,23,68,0.0,1031,15,10,114,10,baltimore
2021-03-11,19,9,0.0,11.6,3,15,05:54 AM,04:26 PM,06:23 AM,06:10 PM,6,13,14,13,25,33,60,0.0,1025,19,10,199,15,baltimore
2021-03-12,16,13,0.0,10.2,3,9,06:23 AM,05:30 PM,06:22 AM,06:11 PM,4,14,15,14,29,53,52,0.0,1022,16,10,275,17,baltimore
2021-03-13,12,3,0.0,11.6,3,2,06:50 AM,06:31 PM,06:20 AM,06:12 PM,-7,6,8,6,20,19,35,0.0,1027,12,10,305,15,baltimore
2021-03-14,13,5,0.0,11.6,2,5,07:14 AM,07:31 PM,06:19 AM,06:13 PM,-4,5,8,5,30,34,40,0.0,1022,13,10,304,22,baltimore
2021-03-15,10,-2,0.0,11.6,1,12,07:38 AM,08:30 PM,06:17 AM,06:14 PM,-14,-0,4,-0,18,11,29,0.0,1029,10,10,232,15,baltimore
2021-03-16,3,-1,0.2,6.0,1,19,08:02 AM,09:29 PM,06:16 AM,06:15 PM,-2,-1,2,-1,16,96,73,9.8,1022,3,7,141,13,baltimore
2021-03-17,13,-3,0.0,8.8,2,25,08:27 AM,10:28 PM,06:14 AM,06:16 PM,5,7,8,7,8,66,79,0.2,1019,13,10,83,6,baltimore
2021-03-18,10,5,0.0,6.0,2,32,08:55 AM,11:28 PM,06:12 AM,06:17 PM,9,7,9,7,20,96,97,27.8,1012,10,6,131,12,baltimore
2021-03-19,6,3,0.0,8.8,1,39,09:27 AM,No moonset,06:11 AM,06:18 PM,0,1,5,1,34,65,68,5.0,1015,6,8,42,26,baltimore
2021-03-20,15,2,0.0,11.6,3,46,10:04 AM,12:26 AM,06:09 AM,06:19 PM,-6,6,8,6,10,0,39,0.0,1034,15,10,53,8,baltimore
2021-03-21,15,7,0.0,11.6,4,52,10:48 AM,01:25 AM,06:08 AM,06:20 PM,-1,11,11,11,8,0,45,0.0,1035,15,10,126,7,baltimore
2021-03-22,16,8,0.0,11.6,4,59,11:39 AM,02:19 AM,06:06 AM,06:21 PM,1,11,11,11,8,1,51,0.0,1030,16,10,100,7,baltimore
2021-03-23,15,7,0.0,8.8,3,66,12:38 PM,03:10 AM,06:05 AM,06:22 PM,6,9,10,9,14,38,73,0.0,1025,15,10,87,10,baltimore
2021-03-24,12,8,0.0,6.1,3,73,01:43 PM,03:55 AM,06:03 AM,06:23 PM,9,9,10,9,14,93,92,2.3,1022,12,6,112,9,baltimore
2021-03-25,18,10,0.0,7.5,3,80,02:52 PM,04:34 AM,06:02 AM,06:23 PM,9,12,13,12,22,53,77,0.0,1020,18,10,166,14,baltimore
2021-03-26,21,15,0.0,11.8,4,86,04:03 PM,05:10 AM,06:00 AM,06:24 PM,10,17,18,17,39,52,66,4.4,1011,21,8,236,24,baltimore
2021-03-27,17,9,0.0,12.7,4,93,05:16 PM,05:42 AM,05:58 AM,06:25 PM,1,12,13,12,14,10,45,0.0,1020,17,10,252,10,baltimore
2021-03-28,16,10,0.0,11.9,3,100,06:30 PM,06:11 AM,05:57 AM,06:26 PM,5,12,13,12,18,46,61,0.5,1013,16,10,150,13,baltimore
2021-03-29,12,5,0.0,12.7,3,93,07:45 PM,06:41 AM,05:55 AM,06:27 PM,-2,6,9,6,29,3,47,0.0,1019,12,10,297,23,baltimore
2021-03-30,17,8,0.0,12.7,4,87,09:01 PM,07:12 AM,05:54 AM,06:28 PM,3,11,12,11,18,0,53,0.0,1026,17,10,190,14,baltimore
2021-03-31,16,11,0.0,9.3,3,80,10:17 PM,07:46 AM,05:52 AM,06:29 PM,11,12,13,12,21,66,90,14.3,1018,16,8,181,13,baltimore
2021-04-01,7,3,0.0,8.0,2,73,11:33 PM,08:25 AM,05:51 AM,06:30 PM,1,2,6,2,31,86,70,6.5,1013,7,8,320,25,baltimore
